ticker,date,open,high,low,close
IMX,2023-02-21,1.02604,1.05917,0.956096,1.01318
IMX,2023-02-22,1.01318,1.05014,0.929149,1.007
IMX,2023-02-23,1.00533,1.0871,1.00361,1.04814
IMX,2023-02-24,1.04615,1.05819,0.931084,0.956981
IMX,2023-02-25,0.957981,0.978049,0.916092,0.952067
IMX,2023-02-26,0.950857,0.992679,0.945094,0.973497
IMX,2023-02-27,0.973768,0.99761,0.936975,0.961258
IMX,2023-02-28,0.962358,1.11606,0.957957,1.06018
IMX,2023-03-01,1.0602,1.12409,1.03001,1.05714
IMX,2023-03-02,1.05515,1.06815,0.953943,0.989089
IMX,2023-03-03,0.990079,1.09935,0.885124,1.02407
IMX,2023-03-04,1.02407,1.05206,0.951048,0.99807
IMX,2023-03-05,0.99607,1.09011,0.988079,1.06012
IMX,2023-03-06,1.05312,1.08702,1.01602,1.05294
IMX,2023-03-07,1.05188,1.11299,1.02085,1.06395
IMX,2023-03-08,1.06595,1.1599,0.949952,0.961962
IMX,2023-03-09,0.960904,1.00051,0.889795,0.898081
IMX,2023-03-10,0.896081,0.951019,0.767939,0.836961
IMX,2023-03-11,0.836969,0.88503,0.762148,0.812951
IMX,2023-03-12,0.814281,0.919436,0.784074,0.906558
IMX,2023-03-13,0.905447,1.03945,0.896031,0.999372
IMX,2023-03-14,0.999251,1.26054,0.950808,1.19288
IMX,2023-03-15,1.19601,1.33681,1.03255,1.17993
IMX,2023-03-16,1.18094,1.24777,1.13904,1.20095
IMX,2023-03-17,1.19996,1.54901,1.1747,1.49145
IMX,2023-03-18,1.49044,1.57565,1.41389,1.49847
IMX,2023-03-19,1.49748,1.57971,1.41703,1.47746
IMX,2023-03-20,1.47546,1.54037,1.22503,1.2385
IMX,2023-03-21,1.23951,1.34595,1.23159,1.26303
IMX,2023-03-22,1.26302,1.35839,1.17841,1.18223
IMX,2023-03-23,1.18524,1.24523,1.14913,1.20149
IMX,2023-03-24,1.20149,1.23709,1.08522,1.0982
IMX,2023-03-25,1.09922,1.11412,1.02712,1.04001
IMX,2023-03-26,1.04001,1.13098,1.037,1.09924
IMX,2023-03-27,1.10081,1.121,0.99237,1.01368
IMX,2023-03-28,1.00947,1.0763,0.99835,1.05541
IMX,2023-03-29,1.05441,1.1843,1.04928,1.11621
IMX,2023-03-30,1.11633,1.17427,1.07822,1.12231
IMX,2023-03-31,1.1183,1.14134,1.08534,1.12424
IMX,2023-04-01,1.12424,1.17034,1.09625,1.1094
IMX,2023-04-02,1.1104,1.11947,1.03971,1.04866
IMX,2023-04-03,1.05265,1.07632,1.0104,1.04942
IMX,2023-04-04,1.05042,1.07845,1.02547,1.06554
IMX,2023-04-05,1.06453,1.12745,1.05826,1.0994
IMX,2023-04-06,1.09935,1.11021,1.0434,1.05637
IMX,2023-04-07,1.05538,1.06358,1.01883,1.02176
IMX,2023-04-08,1.02777,1.04651,1.01277,1.02841
IMX,2023-04-09,1.0254,1.0437,1.00773,1.0437
IMX,2023-04-10,1.03569,1.06273,1.02228,1.05786
IMX,2023-04-11,1.05385,1.1121,1.05176,1.09308
IMX,2023-04-12,1.09305,1.14898,1.03214,1.13789
IMX,2023-04-13,1.12488,1.16703,1.12286,1.13909
IMX,2023-04-14,1.14109,1.21792,1.13319,1.206
IMX,2023-04-15,1.20498,1.24716,1.17404,1.20007
IMX,2023-04-16,1.19907,1.233,1.16798,1.21783
IMX,2023-04-17,1.21783,1.22185,1.10876,1.12366
IMX,2023-04-18,1.12566,1.16949,1.09847,1.13919
IMX,2023-04-19,1.13921,1.15031,1.01892,1.04858
IMX,2023-04-20,1.04753,1.05254,0.96713,0.97408
IMX,2023-04-21,0.97707,0.99002,0.91382,0.91891
IMX,2023-04-22,0.92091,0.97704,0.91501,0.9691
IMX,2023-04-23,0.96209,0.99109,0.9292,0.94505
IMX,2023-04-24,0.94105,0.98305,0.93597,0.96903
IMX,2023-04-25,0.97103,0.98123,0.91896,0.98123
IMX,2023-04-26,0.96923,1.03821,0.90016,0.95632
IMX,2023-04-27,0.95631,1.08638,0.9483,1.06337
IMX,2023-04-28,1.06334,1.08243,1.01648,1.02879
IMX,2023-04-29,1.02879,1.03875,1.00368,1.0116
IMX,2023-04-30,1.0116,1.02243,0.98056,0.98956
IMX,2023-05-01,0.98854,0.99645,0.92494,0.93424
IMX,2023-05-02,0.93425,0.945057,0.919009,0.933569
IMX,2023-05-03,0.936571,0.941583,0.893321,0.937253
IMX,2023-05-04,0.918248,0.946246,0.897368,0.902334
IMX,2023-05-05,0.902334,0.916861,0.863311,0.913831
IMX,2023-05-06,0.909836,0.921912,0.836294,0.862498
IMX,2023-05-07,0.858491,0.870156,0.849001,0.859012
IMX,2023-05-08,0.859012,0.871035,0.751511,0.771586
IMX,2023-05-09,0.771586,0.793547,0.752827,0.758758
IMX,2023-05-10,0.757341,0.809971,0.741815,0.781781
IMX,2023-05-11,0.794794,0.794794,0.708637,0.726726
IMX,2023-05-12,0.721721,0.753602,0.70063,0.752602
IMX,2023-05-13,0.752602,0.758455,0.734367,0.746373
IMX,2023-05-14,0.748374,0.76746,0.733366,0.75045
IMX,2023-05-15,0.749374,0.778622,0.733366,0.766536
IMX,2023-05-16,0.765535,0.768538,0.728291,0.734367
IMX,2023-05-17,0.734294,0.791396,0.728291,0.791396
IMX,2023-05-18,0.791396,0.803241,0.746224,0.769308
IMX,2023-05-19,0.753301,0.774201,0.7503,0.765222
IMX,2023-05-20,0.765382,0.770385,0.748598,0.750675
IMX,2023-05-21,0.752677,0.75668,0.71743,0.722433
IMX,2023-05-22,0.722433,0.732366,0.704422,0.722433
IMX,2023-05-23,0.725101,0.781086,0.724167,0.766046
IMX,2023-05-24,0.766046,0.790008,0.71585,0.728156
IMX,2023-05-25,0.729164,0.757755,0.699686,0.740222
IMX,2023-05-26,0.740315,0.746283,0.718172,0.741148
IMX,2023-05-27,0.743223,0.751248,0.723231,0.726269
IMX,2023-05-28,0.726218,0.769177,0.723361,0.768177
IMX,2023-05-29,0.763168,0.785235,0.752203,0.762229
IMX,2023-05-30,0.76623,0.791475,0.758136,0.779304
IMX,2023-05-31,0.780304,0.787236,0.719151,0.722108
IMX,2023-06-01,0.726116,0.758136,0.720166,0.748217
IMX,2023-06-02,0.748217,0.826231,0.734081,0.811211
IMX,2023-06-03,0.811219,0.827265,0.783313,0.788315
IMX,2023-06-04,0.788299,0.840269,0.784235,0.834267
IMX,2023-06-05,0.834275,0.835276,0.714207,0.723217
IMX,2023-06-06,0.72421,0.761129,0.705993,0.746209
IMX,2023-06-07,0.744216,0.752188,0.671195,0.676074
IMX,2023-06-08,0.679068,0.729095,0.674061,0.72113
IMX,2023-06-09,0.723137,0.743881,0.712064,0.725855
IMX,2023-06-10,0.725877,0.730985,0.566108,0.611354
IMX,2023-06-11,0.608353,0.618284,0.593148,0.612245
IMX,2023-06-12,0.613245,0.624025,0.583187,0.623025
IMX,2023-06-13,0.620025,0.642026,0.613804,0.61792
IMX,2023-06-14,0.619932,0.627962,0.569875,0.570949
IMX,2023-06-15,0.570949,0.624356,0.570949,0.615483
IMX,2023-06-16,0.618486,0.629383,0.591296,0.617512
IMX,2023-06-17,0.622508,0.648461,0.609573,0.633734
IMX,2023-06-18,0.635733,0.64184,0.621857,0.621857
IMX,2023-06-19,0.625856,0.632778,0.611651,0.625806
IMX,2023-06-20,0.629805,0.656072,0.606727,0.653098
IMX,2023-06-21,0.651098,0.694958,0.649078,0.683034
IMX,2023-06-22,0.683068,0.737029,0.681,0.708149
IMX,2023-06-23,0.708142,0.758364,0.693097,0.749434
IMX,2023-06-24,0.74143,0.76833,0.716365,0.720454
IMX,2023-06-25,0.721447,0.761228,0.716415,0.741237
IMX,2023-06-26,0.741237,0.7681,0.70717,0.719151
IMX,2023-06-27,0.734161,0.761152,0.716057,0.756136
IMX,2023-06-28,0.751143,0.759083,0.677,0.698
IMX,2023-06-29,0.694993,0.717943,0.691952,0.69593
IMX,2023-06-30,0.692917,0.757871,0.686918,0.740748
IMX,2023-07-01,0.74274,0.74688,0.729971,0.730993
IMX,2023-07-02,0.733,0.743978,0.719935,0.736066
IMX,2023-07-03,0.734073,0.784133,0.734022,0.768023
IMX,2023-07-04,0.767061,0.772093,0.740229,0.749165
IMX,2023-07-05,0.749157,0.763076,0.716978,0.724116
IMX,2023-07-06,0.722108,0.750992,0.698965,0.703937
IMX,2023-07-07,0.703937,0.709064,0.687027,0.705113
IMX,2023-07-08,0.706064,0.715064,0.692062,0.699112
IMX,2023-07-09,0.700112,0.711128,0.695069,0.696125
IMX,2023-07-10,0.702119,0.713071,0.676946,0.698014
IMX,2023-07-11,0.706134,0.706134,0.689034,0.696014
IMX,2023-07-12,0.694028,0.705014,0.680925,0.689945
IMX,2023-07-13,0.688979,0.7575,0.679939,0.754294
IMX,2023-07-14,0.754302,0.799144,0.731263,0.738362
IMX,2023-07-15,0.737361,0.767238,0.736272,0.748217
IMX,2023-07-16,0.748217,0.758288,0.736199,0.744342
IMX,2023-07-17,0.74435,0.760236,0.724152,0.746127
IMX,2023-07-18,0.732124,0.758152,0.715043,0.72616
IMX,2023-07-19,0.721159,0.745142,0.721159,0.733393
IMX,2023-07-20,0.734793,0.75163,0.724065,0.740933
IMX,2023-07-21,0.729393,0.769931,0.729342,0.752215
IMX,2023-07-22,0.752308,0.7581,0.740167,0.751183
IMX,2023-07-23,0.748082,0.791192,0.73641,0.764185
IMX,2023-07-24,0.775284,0.775684,0.695854,0.703923
IMX,2023-07-25,0.697516,0.716157,0.696916,0.70745
IMX,2023-07-26,0.705351,0.7253,0.694468,0.715729
IMX,2023-07-27,0.720629,0.731763,0.708793,0.728403
IMX,2023-07-28,0.725404,0.847354,0.724204,0.740178
IMX,2023-07-29,0.738878,0.762124,0.738393,0.747493
IMX,2023-07-30,0.751292,0.781639,0.732707,0.744433
IMX,2023-07-31,0.747133,0.764908,0.740733,0.761571
IMX,2023-08-01,0.756979,0.800943,0.741455,0.791396
IMX,2023-08-02,0.793195,0.801191,0.75637,0.763165
IMX,2023-08-03,0.763157,0.763165,0.743471,0.750192
IMX,2023-08-04,0.758185,0.761482,0.733736,0.73812
IMX,2023-08-05,0.735921,0.743616,0.727827,0.736884
IMX,2023-08-06,0.736456,0.75576,0.732247,0.736587
IMX,2023-08-07,0.738578,0.751546,0.714741,0.733248
IMX,2023-08-08,0.733219,0.740844,0.713735,0.737289
IMX,2023-08-09,0.737689,0.740778,0.717275,0.718967
IMX,2023-08-10,0.724091,0.728034,0.714378,0.715641
IMX,2023-08-11,0.717831,0.718259,0.706123,0.710018
IMX,2023-08-12,0.70812,0.714485,0.707004,0.709096
IMX,2023-08-13,0.708796,0.711394,0.695399,0.699547
IMX,2023-08-14,0.696856,0.702985,0.68827,0.697097
IMX,2023-08-15,0.697104,0.716324,0.635207,0.661265
IMX,2023-08-16,0.660966,0.66273,0.619349,0.623301
IMX,2023-08-17,0.631991,0.650134,0.5347,0.577071
IMX,2023-08-18,0.640029,0.640328,0.555095,0.595744
IMX,2023-08-19,0.59405,0.61997,0.59405,0.61364
IMX,2023-08-20,0.612622,0.620857,0.604352,0.610963
IMX,2023-08-21,0.613263,0.619289,0.594981,0.604115
IMX,2023-08-22,0.604103,0.610602,0.556039,0.561209
IMX,2023-08-23,0.573899,0.578945,0.553073,0.571991
IMX,2023-08-24,0.571986,0.613865,0.563076,0.5773
IMX,2023-08-25,0.577405,0.581786,0.552823,0.559969
IMX,2023-08-26,0.559509,0.574104,0.55721,0.570686
IMX,2023-08-27,0.570692,0.577823,0.567599,0.571831
IMX,2023-08-28,0.571531,0.576706,0.555739,0.572002
IMX,2023-08-29,0.572908,0.596225,0.551214,0.594113
IMX,2023-08-30,0.593907,0.599476,0.584365,0.5878
IMX,2023-08-31,0.578954,0.581853,0.555172,0.561827
IMX,2023-09-01,0.561527,0.569629,0.550563,0.555111
IMX,2023-09-02,0.554317,0.562759,0.54264,0.551039
IMX,2023-09-03,0.550939,0.553711,0.532031,0.539408
IMX,2023-09-04,0.539403,0.560677,0.538603,0.543948
IMX,2023-09-05,0.543548,0.560942,0.538263,0.549731
IMX,2023-09-06,0.54983,0.554423,0.534549,0.544973
IMX,2023-09-07,0.545473,0.551424,0.537261,0.545422
IMX,2023-09-08,0.546743,0.557449,0.540878,0.543029
IMX,2023-09-09,0.542824,0.544542,0.533656,0.535434
IMX,2023-09-10,0.535334,0.535934,0.505774,0.516704
IMX,2023-09-11,0.516804,0.520402,0.481546,0.488049
IMX,2023-09-12,0.488344,0.51077,0.486295,0.489661
IMX,2023-09-13,0.489056,0.507409,0.482328,0.494104
IMX,2023-09-14,0.494089,0.505086,0.490366,0.50054
IMX,2023-09-15,0.500945,0.510769,0.492695,0.50611
IMX,2023-09-16,0.506885,0.539249,0.506885,0.539249
IMX,2023-09-17,0.538248,0.538475,0.511207,0.515524
IMX,2023-09-18,0.515324,0.540119,0.514298,0.537297
IMX,2023-09-19,0.538081,0.548304,0.528422,0.543276
IMX,2023-09-20,0.543576,0.553966,0.530964,0.551233
IMX,2023-09-21,0.551117,0.769315,0.550217,0.658874
IMX,2023-09-22,0.65888,0.70368,0.642029,0.650854
IMX,2023-09-23,0.649161,0.654487,0.604482,0.614343
IMX,2023-09-24,0.614543,0.621656,0.580329,0.595624
IMX,2023-09-25,0.596124,0.620889,0.582952,0.607964
IMX,2023-09-26,0.60777,0.609757,0.575916,0.582849
IMX,2023-09-27,0.583349,0.589005,0.553157,0.56728
IMX,2023-09-28,0.567685,0.580081,0.557309,0.578288
IMX,2023-09-29,0.578054,0.585677,0.558872,0.581736
IMX,2023-09-30,0.581836,0.593053,0.575854,0.581216
IMX,2023-10-01,0.582116,0.609667,0.582116,0.609667
IMX,2023-10-02,0.609773,0.6225,0.573466,0.577367
IMX,2023-10-03,0.577367,0.591365,0.56524,0.572394
IMX,2023-10-04,0.57174,0.590535,0.545222,0.571929
IMX,2023-10-05,0.571829,0.584877,0.557,0.558356
IMX,2023-10-06,0.55755,0.582563,0.547688,0.56163
IMX,2023-10-07,0.56173,0.568346,0.552987,0.563121
IMX,2023-10-08,0.563121,0.564116,0.551458,0.558618
IMX,2023-10-09,0.559719,0.559897,0.525821,0.536713
IMX,2023-10-10,0.536807,0.538581,0.522952,0.537459
IMX,2023-10-11,0.537759,0.571157,0.504155,0.525253
IMX,2023-10-12,0.525253,0.530441,0.514933,0.519608
IMX,2023-10-13,0.519802,0.523943,0.513274,0.522585
IMX,2023-10-14,0.521585,0.531473,0.515307,0.530068
IMX,2023-10-15,0.531068,0.533773,0.52361,0.529621
IMX,2023-10-16,0.530927,0.568857,0.526447,0.542122
IMX,2023-10-17,0.542923,0.553016,0.5254,0.534498
IMX,2023-10-18,0.533998,0.538989,0.513816,0.516114
IMX,2023-10-19,0.515808,0.521709,0.505111,0.516001
IMX,2023-10-20,0.516707,0.550898,0.514352,0.539421
IMX,2023-10-21,0.540922,0.565641,0.533956,0.560675
IMX,2023-10-22,0.561381,0.565437,0.548429,0.563086
IMX,2023-10-23,0.562891,0.623111,0.561897,0.612318
IMX,2023-10-24,0.613113,0.657559,0.607788,0.634624
IMX,2023-10-25,0.633924,0.644055,0.613455,0.632852
IMX,2023-10-26,0.634346,0.667033,0.619725,0.6483
IMX,2023-10-27,0.648806,0.66656,0.628326,0.639547
IMX,2023-10-28,0.641247,0.658605,0.630539,0.656905
IMX,2023-10-29,0.657505,0.67989,0.644422,0.677944
IMX,2023-10-30,0.678537,0.690135,0.662579,0.680418
IMX,2023-10-31,0.681132,0.687213,0.627082,0.657369
IMX,2023-11-01,0.654768,0.679331,0.630783,0.675316
IMX,2023-11-02,0.675216,0.709383,0.655925,0.679682
IMX,2023-11-03,0.679188,0.705513,0.657184,0.689969
IMX,2023-11-04,0.689569,0.853226,0.689376,0.812879
IMX,2023-11-05,0.812663,0.988142,0.810078,0.931044
IMX,2023-11-06,0.930234,1.28093,0.87449,0.903053
IMX,2023-11-07,0.904044,0.916075,0.801684,0.842179
IMX,2023-11-08,0.840486,0.86479,0.826922,0.861089
IMX,2023-11-09,0.858989,0.917604,0.778725,0.900171
IMX,2023-11-10,0.900871,1.16364,0.887451,1.08716
IMX,2023-11-11,1.08686,1.15984,1.02076,1.14619
IMX,2023-11-12,1.14667,1.18948,1.08052,1.18887
IMX,2023-11-13,1.18679,1.22326,1.08204,1.12553
IMX,2023-11-14,1.12671,1.23382,1.0717,1.11475
IMX,2023-11-15,1.11444,1.22971,1.08044,1.20058
IMX,2023-11-16,1.20211,1.23168,1.10121,1.12172
IMX,2023-11-17,1.12192,1.22022,1.08088,1.1763
IMX,2023-11-18,1.1759,1.18539,1.05395,1.15206
IMX,2023-11-19,1.14996,1.35915,1.11703,1.33669
IMX,2023-11-20,1.33469,1.40346,1.29894,1.34503
IMX,2023-11-21,1.34603,1.35904,1.2222,1.24357
IMX,2023-11-22,1.24417,1.39411,1.23887,1.37494
IMX,2023-11-23,1.37521,1.49984,1.36741,1.4311
IMX,2023-11-24,1.4307,1.45757,1.38295,1.41312
IMX,2023-11-25,1.41362,1.44192,1.35548,1.41884
IMX,2023-11-26,1.41874,1.43473,1.32061,1.37722
IMX,2023-11-27,1.37782,1.40977,1.30008,1.33823
IMX,2023-11-28,1.33981,1.37868,1.26729,1.34338
IMX,2023-11-29,1.34378,1.35153,1.25698,1.27595
IMX,2023-11-30,1.27637,1.28984,1.23674,1.27974
IMX,2023-12-01,1.28153,1.47838,1.26644,1.44318
IMX,2023-12-02,1.44448,1.46922,1.37826,1.40953
IMX,2023-12-03,1.40913,1.49508,1.38448,1.44571
IMX,2023-12-04,1.44562,1.46941,1.36564,1.40647
IMX,2023-12-05,1.40716,1.51175,1.38091,1.39667
IMX,2023-12-06,1.39827,1.49153,1.33702,1.35015
IMX,2023-12-07,1.34975,1.54019,1.34433,1.51733
IMX,2023-12-08,1.51923,1.59698,1.48057,1.58612
IMX,2023-12-09,1.58522,1.99562,1.56242,1.9263
IMX,2023-12-10,1.927,2.01694,1.80192,1.83926
IMX,2023-12-11,1.84111,2.07509,1.63541,2.05495
IMX,2023-12-12,2.05553,2.25375,1.95283,1.97771
IMX,2023-12-13,1.97711,2.10106,1.9591,2.06958
IMX,2023-12-14,2.07038,2.29926,2.00108,2.20725
IMX,2023-12-15,2.20725,2.29639,2.06206,2.2196
IMX,2023-12-16,2.2196,2.31477,2.0911,2.10841
IMX,2023-12-17,2.11031,2.14582,1.98178,1.99035
IMX,2023-12-18,1.99023,2.15811,1.78623,2.11976
IMX,2023-12-19,2.11976,2.23232,2.06253,2.06515
IMX,2023-12-20,2.06515,2.38697,2.04037,2.377
IMX,2023-12-21,2.377,2.45868,2.26883,2.29461
IMX,2023-12-22,2.29354,2.38154,2.21595,2.27289
IMX,2023-12-23,2.27312,2.57549,2.26481,2.4425
IMX,2023-12-24,2.44122,2.54162,2.30589,2.37367
IMX,2023-12-25,2.37367,2.53276,2.36063,2.40963
IMX,2023-12-26,2.41061,2.46309,2.18011,2.34897
IMX,2023-12-27,2.34986,2.59798,2.30213,2.50735
IMX,2023-12-28,2.51126,2.52066,2.25963,2.30233
IMX,2023-12-29,2.30529,2.35157,2.22098,2.28753
IMX,2023-12-30,2.28848,2.38311,2.20338,2.23016
IMX,2023-12-31,2.23413,2.27416,2.10054,2.13075
IMX,2024-01-01,2.13007,2.27862,2.12387,2.26413
IMX,2024-01-02,2.26413,2.41621,2.25225,2.30297
IMX,2024-01-03,2.30545,2.4207,1.764,2.10108
IMX,2024-01-04,2.09892,2.25035,2.07203,2.20372
IMX,2024-01-05,2.20468,2.22893,1.97553,2.02868
IMX,2024-01-06,2.0273,2.06645,1.87818,2.0023
IMX,2024-01-07,2.0013,2.02611,1.89493,1.90632
IMX,2024-01-08,1.90702,2.02118,1.75445,2.01789
IMX,2024-01-09,2.01629,2.04155,1.82224,1.90099
IMX,2024-01-10,1.89819,2.14497,1.8434,2.12333
IMX,2024-01-11,2.12885,2.27105,2.07964,2.17733
IMX,2024-01-12,2.17743,2.35531,2.05344,2.10221
IMX,2024-01-13,2.0998,2.18765,2.07492,2.13499
IMX,2024-01-14,2.13399,2.15303,2.0013,2.00874
IMX,2024-01-15,2.00934,2.05218,1.97551,2.00555
IMX,2024-01-16,2.00835,2.11376,2.00394,2.10088
IMX,2024-01-17,2.10246,2.13222,2.01678,2.04066
IMX,2024-01-18,2.03956,2.05864,1.89979,1.93664
IMX,2024-01-19,1.93464,1.94595,1.79908,1.90561
IMX,2024-01-20,1.90983,1.94377,1.86945,1.92502
IMX,2024-01-21,1.92472,1.97921,1.90005,1.9263
IMX,2024-01-22,1.92459,1.98437,1.76145,1.78947
IMX,2024-01-23,1.79018,1.84236,1.70177,1.81708
IMX,2024-01-24,1.8181,1.88143,1.8011,1.83395
IMX,2024-01-25,1.83644,1.89952,1.77974,1.83991
IMX,2024-01-26,1.83911,1.94,1.79585,1.9012
IMX,2024-01-27,1.901,1.95293,1.8922,1.94508
IMX,2024-01-28,1.94498,1.98762,1.89537,1.9053
IMX,2024-01-29,1.9044,2.03439,1.89645,2.0276
IMX,2024-01-30,2.0265,2.07583,1.99464,2.03026
IMX,2024-01-31,2.03028,2.0444,1.90981,1.93562
IMX,2024-02-01,1.93543,2.06752,1.88448,2.03751
IMX,2024-02-02,2.03941,2.28585,2.02881,2.21033
IMX,2024-02-03,2.20823,2.24281,2.12328,2.12738
IMX,2024-02-04,2.12798,2.18968,2.10174,2.11529
IMX,2024-02-05,2.11511,2.29215,2.10207,2.24356
IMX,2024-02-06,2.24515,2.32642,2.19913,2.22069
IMX,2024-02-07,2.22039,2.30972,2.14616,2.29784
IMX,2024-02-08,2.30102,2.37298,2.24398,2.28178
IMX,2024-02-09,2.28178,2.45537,2.26903,2.45255
IMX,2024-02-10,2.45422,2.84005,2.44869,2.77971
IMX,2024-02-11,2.78081,2.80814,2.67822,2.7602
IMX,2024-02-12,2.7605,3.15081,2.74322,2.98331
IMX,2024-02-13,2.98448,3.04761,2.84148,2.93694
IMX,2024-02-14,2.93837,3.37774,2.89147,3.29576
IMX,2024-02-15,3.29576,3.33557,3.12527,3.17586
IMX,2024-02-16,3.17566,3.27253,3.06478,3.14062
IMX,2024-02-17,3.14002,3.1774,2.9764,3.14519
IMX,2024-02-18,3.14569,3.49847,3.05893,3.41638
IMX,2024-02-19,3.41091,3.41231,3.26819,3.334
IMX,2024-02-20,3.3342,3.64116,3.20127,3.5257
IMX,2024-02-21,3.5248,3.58672,3.1727,3.3051
IMX,2024-02-22,3.3025,3.56067,3.24402,3.26745
IMX,2024-02-23,3.26282,3.29695,3.02698,3.03148
IMX,2024-02-24,3.03138,3.23001,2.96459,3.0839
IMX,2024-02-25,3.08447,3.21744,3.01751,3.21344
IMX,2024-02-26,3.21454,3.38626,3.12717,3.30094
IMX,2024-02-27,3.30114,3.47031,3.24645,3.34374
IMX,2024-02-28,3.34384,3.45935,3.04656,3.34744
IMX,2024-02-29,3.34884,3.42079,3.12696,3.16307
IMX,2024-03-01,3.16146,3.24002,3.13516,3.20567
IMX,2024-03-02,3.20707,3.23578,3.13079,3.20091
IMX,2024-03-03,3.20314,3.39391,3.12306,3.30138
IMX,2024-03-04,3.30359,3.33197,3.08157,3.15206
IMX,2024-03-05,3.15263,3.21276,2.57243,2.87899
IMX,2024-03-06,2.87798,3.13783,2.824,3.10975
IMX,2024-03-07,3.10872,3.35145,3.10345,3.34768
IMX,2024-03-08,3.34768,3.45417,3.22229,3.356
IMX,2024-03-09,3.356,3.62836,3.32596,3.52716
IMX,2024-03-10,3.53264,3.63025,3.28205,3.3591
IMX,2024-03-11,3.361,3.64781,3.29635,3.60142
IMX,2024-03-12,3.60422,3.75948,3.36961,3.59245
IMX,2024-03-13,3.59245,3.64112,3.35258,3.4707
IMX,2024-03-14,3.47284,3.48734,3.1417,3.30834
IMX,2024-03-15,3.30821,3.3317,2.88674,3.06871
IMX,2024-03-16,3.06088,3.1255,2.7785,2.84372
IMX,2024-03-17,2.84352,2.99644,2.71005,2.97239
IMX,2024-03-18,2.97269,2.97898,2.74829,2.81853
IMX,2024-03-19,2.81983,2.86733,2.51897,2.59671
IMX,2024-03-20,2.60081,2.95082,2.48158,2.92827
IMX,2024-03-21,2.90147,2.96748,2.81687,2.84405
IMX,2024-03-22,2.84402,2.9,2.66632,2.69869
IMX,2024-03-23,2.69987,2.9657,2.69799,2.938
IMX,2024-03-24,2.9371,2.96674,2.83299,2.95602
IMX,2024-03-25,2.95802,3.1486,2.92296,3.10924
IMX,2024-03-26,3.10907,3.19976,2.98159,3.00333
IMX,2024-03-27,3.00426,3.05007,2.86265,2.95064
IMX,2024-03-28,2.95001,3.01966,2.89146,2.94232
IMX,2024-03-29,2.94222,3.09055,2.89113,3.08818
IMX,2024-03-30,3.08868,3.2273,3.02294,3.09601
IMX,2024-03-31,3.09781,3.11761,2.97108,3.00416
IMX,2024-04-01,3.00586,3.05369,2.78606,2.8847
IMX,2024-04-02,2.88467,2.90652,2.61665,2.66537
IMX,2024-04-03,2.66537,2.79432,2.57051,2.69015
IMX,2024-04-04,2.69118,2.88664,2.66608,2.76896
IMX,2024-04-05,2.76946,2.80162,2.58265,2.6608
IMX,2024-04-06,2.66048,2.72445,2.64176,2.70108
IMX,2024-04-07,2.69957,2.7459,2.68197,2.68404
IMX,2024-04-08,2.68404,2.88602,2.63995,2.85836
IMX,2024-04-09,2.85683,2.86536,2.62304,2.66098
IMX,2024-04-10,2.6595,2.66907,2.5186,2.59672
IMX,2024-04-11,2.59862,2.68994,2.52387,2.55418
IMX,2024-04-12,2.55428,2.61371,1.89886,2.19966
IMX,2024-04-13,2.19714,2.23456,1.70468,1.86651
IMX,2024-04-14,1.86991,2.16245,1.84311,2.05242
IMX,2024-04-15,2.05061,2.28955,1.94716,1.96693
IMX,2024-04-16,1.96891,2.00614,1.7853,1.92428
IMX,2024-04-17,1.92549,1.94686,1.7803,1.89159
IMX,2024-04-18,1.89159,2.02281,1.81571,2.00968
IMX,2024-04-19,2.01,2.11397,1.87361,2.05974
IMX,2024-04-20,2.06478,2.20634,1.99944,2.19486
IMX,2024-04-21,2.19596,2.22934,2.12377,2.18317
IMX,2024-04-22,2.18427,2.37521,2.16823,2.37419
IMX,2024-04-23,2.37359,2.45678,2.33613,2.34808
IMX,2024-04-24,2.34435,2.43278,2.22582,2.25352
IMX,2024-04-25,2.25432,2.25902,2.04644,2.13196
IMX,2024-04-26,2.13086,2.13086,2.0251,2.07203
IMX,2024-04-27,2.07079,2.18091,1.97123,2.12089
IMX,2024-04-28,2.12179,2.18999,2.1133,2.14141
IMX,2024-04-29,2.14291,2.15072,1.9854,2.0244
IMX,2024-04-30,2.02499,2.1489,1.83893,1.87953
IMX,2024-05-01,1.87935,2.04415,1.85293,2.00479
IMX,2024-05-02,2.00409,2.22961,1.96322,2.21811
IMX,2024-05-03,2.21889,2.29349,2.1911,2.25877
IMX,2024-05-04,2.26125,2.27642,2.19312,2.23342
IMX,2024-05-05,2.23492,2.29029,2.17386,2.24197
IMX,2024-05-06,2.24217,2.30897,2.16393,2.18854
IMX,2024-05-07,2.18722,2.28408,2.1217,2.18833
IMX,2024-05-08,2.18943,2.19826,2.04029,2.05256
IMX,2024-05-09,2.05536,2.15827,2.00668,2.14846
IMX,2024-05-10,2.14896,2.30678,2.14134,2.19542
IMX,2024-05-11,2.19614,2.36342,2.14453,2.30149
IMX,2024-05-12,2.30109,2.31118,2.18208,2.18716
IMX,2024-05-13,2.18736,2.27659,2.04293,2.23035
IMX,2024-05-14,2.23045,2.24027,2.02607,2.03597
IMX,2024-05-15,2.03617,2.47174,1.98326,2.39751
IMX,2024-05-16,2.39751,2.42981,2.29551,2.37941
